Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
43.86,12.55,51.69,6.62,83.39,20.55,Silty,Kharif,Rice
20.82,46.17,79.92,6.12,60.32,18.68,Clayey,Rabi,Wheat
63.25,56.11,43.91,6.12,79.44,25.66,Loamy,Kharif,Rice
40.92,12.35,39.4,5.51,88.83,26.14,Clayey,Rabi,Wheat
36.66,51.51,48.26,7.01,88.46,29.02,Clayey,Zaid,Tomato
44.51,23.66,62.87,5.62,79.44,34.13,Silty,Kharif,Maize
20.19,43.4,42.7,5.99,54.03,28.5,Sandy,Rabi,Wheat
39.74,44.18,44.65,5.54,56.39,33.5,Loamy,Rabi,Onion
30.41,18.78,58.83,6.2,74.34,32.6,Sandy,Kharif,Rice
22.72,50.32,37.66,5.77,71.77,17.52,Sandy,Zaid,Tomato
23.53,48.65,39.74,5.61,76.1,15.68,Loamy,Kharif,Brinjal
98.11,36.43,77.94,7.34,79.2,24.96,Loamy,Rabi,Wheat
29.17,43.74,23.07,5.75,70.03,27.71,Sandy,Rabi,Onion
52.31,41.92,25.67,5.54,79.6,22.46,Sandy,Zaid,Tomato
78.22,28.61,56.05,6.14,78.01,15.34,Sandy,Rabi,Wheat
60.65,32.89,78.4,5.68,63.05,34.74,Loamy,Kharif,Rice
77.4,42.33,56.41,5.77,73.92,17.87,Loamy,Rabi,Wheat
85.69,50.48,35.01,6.34,52.41,16.79,Clayey,Zaid,Tomato
68.26,48.12,77.55,5.99,70.42,32.59,Loamy,Zaid,Tomato
32.29,49.0,22.86,6.55,62.92,28.3,Loamy,Rabi,Wheat
62.75,55.82,30.11,7.42,53.67,26.1,Sandy,Kharif,Rice
64.89,41.31,48.5,6.24,50.61,16.38,Loamy,Rabi,Wheat
33.86,52.36,25.11,7.09,58.33,25.83,Loamy,Kharif,Rice
67.77,54.94,32.53,7.26,63.83,28.62,Sandy,Zaid,Tomato
62.44,16.56,62.68,5.52,64.97,27.74,Sandy,Rabi,Onion
88.03,42.57,70.86,6.84,89.24,18.73,Clayey,Rabi,Onion
72.05,41.42,30.53,6.64,81.99,22.95,Clayey,Rabi,Wheat
40.55,17.85,64.79,6.69,79.19,19.0,Clayey,Rabi,Onion
68.18,55.39,25.62,7.36,83.16,20.45,Sandy,Kharif,Maize
23.03,59.93,67.62,6.93,72.25,29.91,Loamy,Kharif,Rice
87.67,44.6,75.36,6.42,82.89,20.24,Silty,Rabi,Wheat
33.43,22.37,67.63,7.12,60.51,16.81,Sandy,Zaid,Tomato
92.33,22.1,20.25,6.83,80.55,26.52,Clayey,Kharif,Rice
87.81,54.52,34.87,6.49,83.02,34.84,Clayey,Kharif,Maize
94.87,29.79,21.4,6.03,58.14,24.78,Clayey,Kharif,Maize
30.29,48.54,72.36,5.96,58.36,29.69,Clayey,Kharif,Maize
82.43,31.1,72.85,7.18,72.97,26.25,Silty,Kharif,Brinjal
37.57,19.98,53.01,6.66,64.02,25.96,Silty,Zaid,Tomato
67.91,57.19,46.46,5.93,74.25,17.64,Clayey,Zaid,Tomato
82.86,16.82,40.47,6.38,59.54,19.83,Clayey,Rabi,Wheat
87.15,33.77,44.44,6.18,79.24,18.88,Silty,Kharif,Rice
82.36,14.14,30.88,5.59,56.63,25.15,Loamy,Zaid,Tomato
62.89,51.68,43.55,6.12,71.28,32.29,Sandy,Kharif,Rice
38.08,35.75,70.51,6.49,78.63,24.08,Sandy,Kharif,Maize
77.82,23.63,43.76,6.04,70.67,26.44,Clayey,Rabi,Wheat
59.69,42.84,41.26,6.48,63.73,27.2,Clayey,Rabi,Wheat
58.74,47.74,54.38,5.54,71.25,26.85,Sandy,Kharif,Rice
87.95,32.01,69.85,6.48,78.87,17.95,Clayey,Kharif,Rice
73.7,26.87,48.7,6.62,54.85,25.77,Sandy,Zaid,Tomato
72.2,28.48,74.79,6.5,87.6,33.68,Silty,Rabi,Onion
29.14,49.27,53.06,6.14,81.23,28.56,Silty,Rabi,Onion
84.93,57.21,40.52,6.57,62.35,16.0,Clayey,Rabi,Onion
51.79,47.47,38.81,6.14,66.32,20.6,Silty,Rabi,Wheat
35.43,42.31,35.05,6.61,82.12,20.12,Clayey,Kharif,Rice
82.08,46.72,36.13,5.88,57.5,18.52,Loamy,Kharif,Rice
32.55,23.73,61.02,6.72,50.94,33.58,Loamy,Zaid,Tomato
39.34,48.05,58.87,5.81,65.36,25.47,Loamy,Kharif,Brinjal
91.99,51.71,60.97,6.42,78.76,25.84,Sandy,Zaid,Tomato
55.99,21.7,23.15,6.12,79.65,19.5,Clayey,Kharif,Maize
52.37,31.32,46.94,5.91,64.14,18.44,Sandy,Rabi,Onion
92.01,43.04,47.98,5.64,80.2,32.23,Loamy,Rabi,Onion
96.82,36.14,66.7,7.13,53.26,30.45,Clayey,Kharif,Brinjal
84.41,59.91,58.77,5.88,75.56,22.62,Clayey,Rabi,Onion
66.77,10.19,58.7,6.64,72.23,26.07,Sandy,Kharif,Rice
84.38,30.12,34.93,6.09,61.15,27.03,Silty,Rabi,Wheat
50.34,56.09,51.15,6.16,62.72,32.96,Loamy,Rabi,Onion
76.6,57.15,37.99,6.38,76.81,19.32,Clayey,Kharif,Maize
83.14,36.15,61.91,6.38,55.36,30.9,Clayey,Rabi,Onion
89.73,19.49,46.37,5.54,71.82,27.68,Loamy,Zaid,Tomato
71.87,58.37,36.26,6.66,54.62,32.69,Silty,Rabi,Wheat
86.08,59.65,51.94,5.97,83.17,21.28,Loamy,Zaid,Tomato
25.77,12.97,55.33,6.18,64.96,18.41,Loamy,Kharif,Maize
47.67,31.68,69.33,5.6,72.57,34.14,Silty,Rabi,Onion
52.16,48.06,49.43,6.82,75.59,20.65,Clayey,Zaid,Tomato
79.96,58.73,68.87,6.01,63.58,18.29,Silty,Zaid,Tomato
96.79,19.71,68.0,5.73,63.56,30.5,Loamy,Kharif,Maize
26.24,33.22,49.57,6.54,78.81,24.9,Sandy,Kharif,Brinjal
61.09,45.41,46.55,5.78,50.18,28.22,Sandy,Kharif,Brinjal
37.92,59.6,62.46,5.78,71.76,17.04,Loamy,Kharif,Rice
48.34,32.36,29.57,7.39,77.91,25.07,Loamy,Kharif,Brinjal
51.57,29.82,68.02,5.64,82.61,25.37,Clayey,Kharif,Brinjal
59.76,59.8,43.07,5.6,71.82,26.74,Loamy,Kharif,Maize
83.02,50.81,55.14,6.43,51.83,22.79,Silty,Zaid,Tomato
25.45,48.08,66.52,5.59,60.57,30.49,Silty,Rabi,Onion
28.16,41.03,69.58,7.45,60.03,32.36,Silty,Zaid,Tomato
96.04,16.77,24.56,7.47,63.32,28.23,Clayey,Rabi,Onion
75.64,26.72,70.29,5.88,80.63,15.77,Loamy,Kharif,Maize
83.61,26.55,25.16,5.86,71.49,15.18,Clayey,Rabi,Wheat
53.29,47.28,48.11,6.91,74.86,18.07,Sandy,Zaid,Tomato
46.94,57.67,56.24,5.72,66.73,33.67,Loamy,Kharif,Brinjal
58.55,20.16,65.15,6.88,50.54,16.39,Loamy,Kharif,Maize
99.84,47.47,40.89,5.54,73.68,18.52,Silty,Kharif,Maize
60.02,14.99,70.66,5.54,54.36,27.12,Sandy,Rabi,Wheat
37.82,18.95,70.56,5.58,79.06,20.77,Clayey,Rabi,Wheat
95.78,52.47,47.18,7.12,64.69,29.05,Silty,Kharif,Maize
32.18,15.44,58.11,6.62,66.42,25.91,Loamy,Kharif,Maize
53.92,57.4,26.14,6.39,67.53,27.88,Sandy,Kharif,Maize
45.59,54.01,77.84,5.94,75.84,30.65,Clayey,Kharif,Maize
30.96,51.85,32.19,7.26,61.39,24.79,Clayey,Zaid,Tomato
65.13,32.65,21.39,6.91,70.77,27.91,Clayey,Kharif,Rice
83.25,45.67,77.07,7.3,62.4,19.64,Silty,Kharif,Maize
91.19,24.84,64.21,5.92,56.23,26.87,Clayey,Kharif,Maize
22.13,40.08,26.09,6.71,61.59,24.03,Clayey,Kharif,Maize
82.82,56.91,66.39,7.43,55.75,30.66,Clayey,Kharif,Brinjal
83.71,27.16,45.53,6.66,85.44,16.96,Loamy,Kharif,Rice
37.47,33.51,65.61,5.59,53.14,21.44,Sandy,Rabi,Wheat
87.68,17.24,65.46,7.04,76.12,33.17,Silty,Rabi,Wheat
73.09,39.5,29.09,6.56,53.99,34.87,Silty,Rabi,Onion
43.12,16.22,46.05,6.03,58.08,33.08,Silty,Kharif,Rice
51.4,26.02,70.45,6.25,76.81,21.59,Sandy,Kharif,Rice
69.18,45.63,28.28,7.46,52.09,16.81,Sandy,Rabi,Wheat
48.69,40.46,26.07,5.72,81.53,29.8,Sandy,Kharif,Rice
52.23,30.66,68.17,7.12,89.43,23.75,Sandy,Kharif,Rice
55.72,23.85,21.0,6.34,64.23,27.99,Sandy,Kharif,Rice
97.7,51.54,72.7,5.8,61.77,16.47,Loamy,Kharif,Rice
99.34,29.72,24.21,7.36,68.14,19.54,Clayey,Kharif,Brinjal
62.85,54.62,35.85,5.51,61.59,26.03,Loamy,Kharif,Rice
59.91,56.62,54.74,5.95,77.59,26.16,Clayey,Kharif,Maize
40.33,51.83,64.3,6.79,52.35,31.32,Clayey,Rabi,Onion
62.76,33.25,31.1,6.58,69.21,18.13,Clayey,Rabi,Onion
54.96,33.64,67.69,7.13,57.2,19.1,Loamy,Kharif,Brinjal
79.1,40.02,39.02,7.07,70.22,18.55,Loamy,Kharif,Maize
41.13,27.59,77.73,6.99,73.57,31.93,Sandy,Rabi,Wheat
53.25,55.5,66.3,6.92,61.46,21.02,Sandy,Rabi,Wheat
38.4,54.96,57.54,7.33,82.38,19.35,Clayey,Kharif,Brinjal
44.89,10.16,51.4,7.44,73.62,17.96,Clayey,Zaid,Tomato
77.54,43.48,24.2,7.09,64.26,18.02,Clayey,Kharif,Brinjal
84.7,36.79,73.36,7.44,66.54,23.93,Silty,Kharif,Maize
41.21,28.88,40.36,6.12,56.98,27.83,Clayey,Rabi,Wheat
56.03,19.45,49.43,6.93,70.21,29.13,Clayey,Rabi,Onion
98.27,22.99,61.06,5.96,87.96,16.22,Loamy,Rabi,Onion
62.08,55.12,49.87,6.73,74.25,31.77,Silty,Rabi,Onion
69.67,20.97,52.91,5.97,63.58,34.4,Clayey,Kharif,Maize
87.03,42.67,59.18,6.53,70.53,15.06,Sandy,Rabi,Wheat
45.33,58.92,70.54,5.73,81.1,28.67,Sandy,Kharif,Maize
39.22,51.83,58.47,6.85,77.84,30.85,Loamy,Rabi,Wheat
41.04,29.55,47.23,6.48,64.47,20.17,Silty,Kharif,Rice
86.47,59.63,35.83,7.01,62.62,29.08,Loamy,Kharif,Rice
27.55,10.56,77.4,6.59,86.14,30.47,Silty,Kharif,Maize
79.94,51.67,31.89,7.47,59.61,31.81,Loamy,Kharif,Brinjal
25.22,27.99,74.7,6.07,76.47,17.51,Loamy,Kharif,Rice
76.13,13.97,29.41,7.43,60.71,20.09,Silty,Rabi,Wheat
64.2,59.11,40.27,5.81,74.16,26.04,Loamy,Kharif,Brinjal
56.09,47.72,49.07,5.76,73.11,15.09,Loamy,Kharif,Brinjal
68.36,30.91,55.19,6.97,67.95,25.72,Loamy,Rabi,Wheat
86.93,12.93,72.63,6.61,74.03,25.11,Clayey,Kharif,Maize
80.05,29.38,61.48,5.61,59.41,23.94,Loamy,Zaid,Tomato
28.46,56.26,79.82,5.54,66.41,31.07,Clayey,Rabi,Wheat
30.09,16.5,42.71,6.81,81.23,27.02,Sandy,Kharif,Rice
65.8,49.67,60.82,5.79,53.58,33.95,Clayey,Kharif,Brinjal
89.02,53.72,72.57,6.82,87.05,18.85,Loamy,Zaid,Tomato
97.52,24.13,74.43,6.25,71.35,22.64,Clayey,Rabi,Wheat
40.75,26.78,30.65,6.95,67.46,20.14,Loamy,Zaid,Tomato
39.63,31.27,53.3,6.93,79.31,17.83,Sandy,Kharif,Maize
63.32,31.43,76.06,6.79,66.1,34.03,Silty,Kharif,Rice
21.65,34.47,71.53,6.43,64.82,27.23,Loamy,Kharif,Rice
91.06,26.26,39.46,5.58,63.21,15.92,Silty,Kharif,Rice
63.11,25.84,72.98,6.57,66.38,34.73,Sandy,Kharif,Maize
88.55,37.8,68.91,5.94,59.06,32.04,Loamy,Rabi,Onion
94.38,18.1,61.46,6.68,76.37,33.67,Sandy,Kharif,Rice
52.01,34.56,27.34,6.31,65.24,23.81,Clayey,Kharif,Rice
39.32,19.26,65.25,6.12,71.42,17.13,Silty,Kharif,Rice
45.92,34.1,54.78,7.39,55.94,31.49,Silty,Kharif,Rice
74.67,47.48,62.26,5.56,75.58,19.11,Silty,Rabi,Onion
91.68,44.4,69.55,6.25,70.5,16.71,Silty,Kharif,Maize
33.36,25.81,41.9,7.24,86.13,24.27,Clayey,Rabi,Wheat
37.58,20.58,79.41,5.99,87.62,27.86,Sandy,Kharif,Rice
82.96,18.42,69.12,6.52,85.16,33.45,Clayey,Zaid,Tomato
74.81,56.48,56.94,5.6,61.19,20.39,Sandy,Rabi,Onion
91.59,24.7,22.48,7.04,73.7,30.17,Silty,Rabi,Onion
34.52,53.02,71.79,6.59,55.49,31.86,Sandy,Zaid,Tomato
46.5,22.62,67.37,7.42,66.61,28.9,Sandy,Rabi,Onion
95.38,26.47,20.01,5.55,75.35,28.89,Loamy,Zaid,Tomato
92.45,57.93,51.1,7.27,62.79,29.24,Sandy,Rabi,Wheat
72.02,42.48,30.52,6.04,84.53,27.9,Silty,Rabi,Onion
54.74,43.84,76.13,6.23,63.05,19.42,Loamy,Kharif,Rice
81.83,59.38,21.25,7.41,78.74,23.88,Loamy,Rabi,Onion
47.18,25.75,69.44,7.1,69.9,34.04,Loamy,Zaid,Tomato
77.37,33.84,54.97,5.74,52.98,29.05,Sandy,Kharif,Maize
63.53,12.16,22.27,6.29,64.02,23.03,Loamy,Kharif,Rice
32.53,16.45,44.2,6.92,86.75,28.75,Loamy,Kharif,Brinjal
78.89,25.95,73.08,5.94,60.12,17.91,Silty,Rabi,Wheat
30.52,13.3,62.85,6.47,56.86,24.65,Silty,Zaid,Tomato
37.71,27.52,67.11,7.41,56.84,15.59,Loamy,Kharif,Maize
28.31,55.64,66.78,6.02,76.41,26.42,Loamy,Rabi,Onion
77.84,57.8,38.47,6.55,89.66,19.18,Sandy,Rabi,Onion
21.59,31.44,46.94,6.73,85.4,25.52,Silty,Kharif,Rice
73.4,44.65,50.07,6.32,68.13,29.04,Silty,Kharif,Maize
55.95,10.51,41.04,6.26,85.4,27.3,Silty,Kharif,Maize
40.16,44.65,51.98,6.38,50.22,30.34,Clayey,Rabi,Onion
97.06,49.18,71.36,7.14,57.63,18.37,Loamy,Rabi,Wheat
92.29,25.2,74.08,6.1,71.12,32.26,Silty,Rabi,Onion
63.68,24.9,21.88,7.29,78.39,34.97,Loamy,Zaid,Tomato
63.88,57.27,74.26,6.69,83.1,20.23,Sandy,Rabi,Onion
87.47,52.6,57.97,6.18,55.01,18.56,Sandy,Rabi,Wheat
85.86,25.55,77.36,5.77,79.67,21.47,Sandy,Kharif,Brinjal
41.29,43.64,50.59,6.82,62.63,15.72,Silty,Rabi,Wheat
21.83,57.44,34.5,6.06,77.91,20.95,Silty,Rabi,Wheat
46.18,10.31,38.07,6.35,85.37,21.59,Silty,Zaid,Tomato
88.18,45.36,26.32,5.9,78.73,16.46,Sandy,Rabi,Wheat
77.06,32.11,29.33,5.94,85.27,20.21,Silty,Rabi,Onion
70.79,27.22,42.6,7.1,51.75,20.09,Silty,Kharif,Maize
73.67,50.72,72.19,5.71,65.23,28.49,Sandy,Rabi,Onion
37.67,15.58,46.14,6.08,71.9,26.81,Sandy,Zaid,Tomato
84.13,23.26,60.79,6.23,67.32,16.73,Sandy,Rabi,Onion
94.78,20.81,42.99,7.47,61.31,20.2,Sandy,Rabi,Onion
77.41,43.52,31.53,5.95,69.39,32.95,Clayey,Kharif,Maize
49.89,35.02,58.02,6.84,79.25,34.1,Sandy,Kharif,Rice
62.62,12.32,38.23,5.75,89.46,20.46,Loamy,Kharif,Maize
42.05,37.91,78.3,6.62,53.23,20.68,Sandy,Rabi,Onion
93.74,42.38,67.11,6.6,60.31,28.83,Sandy,Rabi,Wheat
95.48,24.93,45.46,7.11,53.79,21.97,Loamy,Rabi,Wheat
64.78,48.69,52.84,5.54,89.17,34.52,Sandy,Rabi,Onion
80.87,13.72,68.44,7.11,86.54,33.79,Loamy,Zaid,Tomato
92.38,30.04,46.73,7.24,58.04,28.86,Silty,Kharif,Rice
87.27,57.75,35.52,6.35,54.4,16.69,Loamy,Kharif,Brinjal
73.65,54.7,39.43,7.47,87.71,33.84,Loamy,Rabi,Wheat
95.27,12.65,52.6,6.89,55.42,17.21,Sandy,Kharif,Maize
66.17,18.2,27.22,5.5,81.09,24.41,Sandy,Kharif,Maize
62.5,34.28,54.88,5.97,64.81,16.07,Silty,Kharif,Rice
88.06,28.08,46.83,6.57,87.23,15.12,Silty,Rabi,Wheat
23.83,38.16,64.83,6.14,73.08,28.87,Clayey,Kharif,Brinjal
28.06,52.74,29.7,5.77,71.65,23.15,Loamy,Rabi,Onion
54.25,28.32,33.35,6.14,73.62,17.43,Clayey,Kharif,Brinjal
25.67,19.76,63.95,6.46,61.45,22.36,Sandy,Kharif,Rice
32.11,44.07,39.63,7.34,75.59,31.74,Clayey,Kharif,Brinjal
25.35,15.82,30.25,5.66,78.36,34.79,Loamy,Kharif,Maize
63.62,52.81,73.66,5.88,56.43,32.72,Clayey,Kharif,Brinjal
45.75,23.81,25.34,5.77,78.3,17.32,Loamy,Rabi,Onion
49.96,49.04,20.58,6.33,62.49,20.79,Loamy,Rabi,Onion
69.45,49.89,49.29,6.46,74.82,30.58,Sandy,Rabi,Wheat
72.57,16.17,57.63,6.4,78.13,21.16,Loamy,Rabi,Wheat
89.08,56.57,58.99,7.42,60.76,21.2,Clayey,Kharif,Brinjal
85.91,40.44,24.21,6.58,71.74,19.36,Clayey,Kharif,Brinjal
32.57,25.02,71.26,6.75,67.34,15.84,Loamy,Zaid,Tomato
93.15,45.32,26.62,6.6,54.47,20.56,Loamy,Kharif,Brinjal
30.04,14.43,53.73,5.66,69.94,19.9,Loamy,Rabi,Wheat
76.38,39.63,32.34,7.45,71.77,24.02,Silty,Rabi,Onion
96.83,44.73,51.34,6.41,87.82,19.01,Sandy,Rabi,Onion
84.41,15.31,33.33,6.79,66.48,27.25,Clayey,Kharif,Brinjal
89.72,22.19,77.62,7.12,72.12,34.92,Loamy,Kharif,Brinjal
86.69,48.39,70.33,6.43,73.18,16.34,Silty,Rabi,Onion
58.58,41.29,43.0,6.2,83.18,17.81,Loamy,Rabi,Wheat
56.82,15.42,30.69,5.75,80.75,26.51,Sandy,Kharif,Rice
94.42,50.34,44.58,6.55,57.78,26.39,Silty,Rabi,Wheat
45.97,49.01,35.26,6.86,53.31,18.18,Silty,Zaid,Tomato
65.58,45.08,29.64,5.68,53.1,34.87,Loamy,Kharif,Rice
54.81,31.2,64.5,6.4,58.0,33.5,Loamy,Zaid,Tomato
41.28,30.21,52.01,6.81,63.55,19.42,Clayey,Kharif,Maize
58.14,27.63,52.16,5.62,50.92,17.04,Clayey,Kharif,Rice
26.04,29.32,73.59,6.5,77.06,28.11,Silty,Kharif,Brinjal
44.54,55.28,42.55,6.92,60.64,25.46,Silty,Kharif,Brinjal
35.66,13.22,57.73,6.21,81.24,24.63,Clayey,Rabi,Onion
46.63,20.05,76.87,7.26,68.85,30.86,Silty,Zaid,Tomato
55.74,39.88,67.63,7.1,64.72,18.34,Sandy,Kharif,Rice
49.21,35.7,76.36,7.16,50.46,17.69,Sandy,Rabi,Wheat
68.97,59.51,28.23,5.8,78.0,25.84,Silty,Kharif,Brinjal
46.0,18.06,26.78,6.23,84.41,19.83,Clayey,Kharif,Brinjal
48.33,50.79,35.15,6.02,63.92,15.94,Silty,Rabi,Onion
95.04,29.13,66.06,6.75,76.98,25.04,Loamy,Kharif,Maize
26.95,48.59,65.21,6.65,57.61,27.14,Sandy,Kharif,Brinjal
86.11,52.88,74.93,5.75,51.44,22.01,Loamy,Kharif,Maize
22.45,27.45,25.61,5.75,50.04,22.97,Loamy,Kharif,Maize
22.74,37.84,43.16,6.0,70.91,25.44,Silty,Kharif,Rice
57.6,56.62,49.64,7.35,55.43,19.08,Sandy,Zaid,Tomato
52.47,37.84,77.16,6.95,51.38,27.57,Loamy,Rabi,Onion
34.28,11.53,46.39,6.05,50.25,15.78,Loamy,Rabi,Onion
62.37,20.8,31.92,6.01,55.76,28.67,Loamy,Kharif,Maize
31.79,42.65,26.75,6.31,71.96,21.07,Loamy,Rabi,Wheat
87.5,16.63,33.9,6.58,62.27,29.61,Clayey,Kharif,Rice
94.05,16.74,25.11,6.63,71.96,23.22,Clayey,Kharif,Brinjal
31.15,54.29,38.38,6.62,77.18,34.57,Clayey,Kharif,Brinjal
65.34,36.77,74.13,7.44,67.66,33.17,Sandy,Rabi,Onion
29.04,58.07,65.27,5.97,81.44,16.68,Sandy,Kharif,Maize
86.46,47.37,40.36,5.9,87.65,23.57,Loamy,Rabi,Wheat
62.99,27.77,73.1,7.43,62.4,23.2,Sandy,Rabi,Wheat
67.44,45.15,34.62,6.2,59.24,18.95,Clayey,Kharif,Rice
70.55,16.89,53.51,5.71,62.19,32.75,Clayey,Rabi,Wheat
64.98,17.32,71.25,7.08,79.72,18.93,Silty,Zaid,Tomato
98.4,13.04,37.91,5.83,51.35,29.15,Silty,Kharif,Maize
64.16,57.31,73.56,6.5,78.92,25.6,Sandy,Kharif,Brinjal
56.31,14.39,23.92,6.99,62.04,20.71,Loamy,Zaid,Tomato
58.35,45.7,68.57,7.33,71.85,17.78,Silty,Rabi,Wheat
34.66,51.04,61.72,6.33,72.53,32.32,Clayey,Rabi,Wheat
33.81,29.16,43.41,7.23,51.79,28.87,Clayey,Kharif,Brinjal
46.58,47.16,29.46,7.1,57.79,32.28,Clayey,Rabi,Onion
35.92,40.91,30.6,7.38,81.38,29.46,Loamy,Kharif,Maize
34.6,53.08,66.56,5.98,72.3,18.18,Silty,Kharif,Brinjal
91.29,15.86,72.01,5.97,72.09,21.24,Sandy,Rabi,Onion
63.1,24.55,32.64,7.45,69.81,24.92,Loamy,Kharif,Maize
56.88,45.66,40.2,6.99,62.03,18.71,Clayey,Kharif,Rice
95.02,31.02,47.21,6.0,61.29,33.08,Clayey,Zaid,Tomato
44.45,27.87,71.59,7.27,81.06,25.08,Silty,Rabi,Onion
51.64,33.19,47.33,6.84,75.78,18.46,Loamy,Rabi,Wheat
56.41,51.14,36.17,5.95,51.24,34.3,Clayey,Rabi,Wheat
64.43,43.28,46.53,6.73,85.11,28.94,Loamy,Kharif,Maize
68.68,18.95,21.67,5.91,69.02,23.03,Sandy,Kharif,Maize
87.97,16.6,74.6,6.24,66.69,24.72,Loamy,Rabi,Onion
38.22,15.72,60.44,5.95,89.07,20.45,Clayey,Zaid,Tomato
43.28,21.94,78.91,7.48,67.53,20.79,Clayey,Kharif,Rice
32.86,18.96,78.02,6.14,56.77,29.41,Silty,Zaid,Tomato
46.63,54.13,36.13,7.42,55.05,26.14,Silty,Kharif,Maize
73.44,10.05,71.32,6.26,52.8,28.45,Loamy,Rabi,Onion
76.48,53.39,39.63,5.82,71.08,33.63,Loamy,Kharif,Maize
56.5,57.45,50.54,5.51,60.66,19.23,Loamy,Kharif,Rice
67.17,42.73,57.11,5.82,65.35,32.63,Loamy,Rabi,Wheat
48.62,35.82,24.37,7.29,59.43,33.68,Clayey,Kharif,Brinjal
44.83,31.56,60.17,6.45,88.5,29.4,Sandy,Rabi,Wheat
37.8,48.84,23.78,6.26,85.14,15.68,Loamy,Rabi,Wheat
94.34,13.83,23.61,5.59,57.44,28.6,Loamy,Kharif,Rice
54.38,58.89,55.64,6.83,75.57,28.9,Silty,Kharif,Brinjal
32.12,55.45,74.48,5.93,54.58,34.08,Silty,Rabi,Onion
34.77,30.98,73.67,6.49,76.88,24.07,Sandy,Kharif,Maize
64.67,16.98,56.82,5.52,81.3,18.93,Sandy,Zaid,Tomato
75.96,23.75,61.52,6.99,78.91,19.62,Silty,Zaid,Tomato
62.07,56.71,58.76,5.7,84.45,30.93,Loamy,Rabi,Wheat
55.95,44.13,66.71,6.01,89.34,25.59,Clayey,Kharif,Brinjal
58.35,16.46,78.52,5.79,55.27,19.13,Silty,Rabi,Wheat
74.57,33.59,54.51,5.76,84.74,31.66,Clayey,Rabi,Wheat
88.92,45.51,78.08,5.76,86.07,34.36,Silty,Rabi,Onion
86.52,44.65,28.8,6.6,60.09,32.11,Clayey,Kharif,Rice
74.93,48.04,47.88,6.78,64.77,15.78,Clayey,Kharif,Rice
96.57,29.01,29.35,6.45,54.24,23.62,Clayey,Rabi,Onion
20.18,36.21,53.97,6.56,55.18,18.83,Loamy,Kharif,Maize
99.43,56.27,59.43,5.73,66.53,17.95,Clayey,Kharif,Maize
25.42,23.29,75.39,7.04,72.32,21.82,Loamy,Zaid,Tomato
98.16,33.48,39.23,6.07,87.34,16.19,Clayey,Kharif,Rice
56.54,34.83,71.19,5.9,63.8,15.04,Sandy,Kharif,Rice
31.63,33.66,40.27,6.94,53.15,29.66,Sandy,Kharif,Brinjal
75.13,50.46,59.07,7.38,52.62,24.02,Sandy,Kharif,Brinjal
57.89,52.61,25.83,5.68,70.51,20.45,Silty,Kharif,Brinjal
90.87,52.29,40.66,6.32,86.34,19.75,Clayey,Rabi,Onion
56.66,57.9,74.41,5.54,63.13,17.46,Clayey,Kharif,Maize
77.92,25.17,59.83,7.3,50.15,16.23,Silty,Rabi,Onion
23.15,57.09,49.72,6.74,84.63,17.24,Loamy,Kharif,Brinjal
40.29,28.29,67.52,5.61,54.38,33.78,Clayey,Kharif,Rice
98.14,35.06,69.89,6.8,51.93,22.58,Sandy,Kharif,Rice
86.8,46.39,79.43,6.51,69.08,19.3,Silty,Kharif,Maize
95.31,42.66,59.57,7.2,53.62,28.09,Clayey,Kharif,Maize
87.79,58.85,48.02,6.72,58.83,28.97,Sandy,Kharif,Rice
87.53,26.26,24.46,5.58,83.14,20.37,Loamy,Kharif,Rice
40.35,54.04,60.96,6.95,81.73,34.39,Sandy,Kharif,Rice
47.49,58.37,67.08,5.67,73.32,31.48,Clayey,Kharif,Brinjal
96.38,20.79,49.66,7.36,81.55,18.48,Clayey,Kharif,Maize
31.6,32.56,61.75,7.14,84.67,21.09,Silty,Kharif,Rice
27.58,57.16,56.68,6.38,78.63,15.91,Clayey,Kharif,Maize
73.68,23.15,79.0,6.61,73.6,29.64,Clayey,Zaid,Tomato
41.78,19.72,27.26,5.8,76.56,19.28,Sandy,Kharif,Maize
98.53,12.71,79.87,5.75,78.45,17.64,Silty,Zaid,Tomato
83.41,54.1,70.07,7.31,74.52,19.89,Sandy,Rabi,Onion
86.46,29.75,38.21,6.3,53.04,16.59,Clayey,Kharif,Brinjal
26.47,12.87,45.0,7.13,77.28,27.42,Sandy,Zaid,Tomato
75.37,12.79,72.1,6.05,75.94,22.39,Loamy,Kharif,Rice
56.23,13.94,56.99,5.9,65.35,15.38,Loamy,Kharif,Brinjal
93.48,17.49,47.44,5.94,67.6,29.04,Clayey,Zaid,Tomato
27.16,10.5,62.81,7.33,75.3,33.11,Sandy,Rabi,Wheat
99.19,53.69,77.08,7.21,76.15,20.5,Loamy,Zaid,Tomato
80.55,20.87,39.49,6.37,51.38,29.73,Silty,Rabi,Wheat
50.85,40.1,24.44,6.83,68.0,16.48,Silty,Kharif,Rice
44.66,59.06,76.87,7.09,68.01,16.22,Sandy,Kharif,Maize
85.32,24.63,65.97,7.46,79.77,29.62,Loamy,Rabi,Onion
69.14,21.35,40.34,6.44,73.16,17.76,Silty,Kharif,Maize
26.22,52.57,22.11,6.32,69.39,32.28,Clayey,Kharif,Rice
